id,EAP,HPL,MWS
id11308,0.5940107487715194,0.06858856120399827,0.33740069002448236
id26094,0.30740330681012884,0.35402167587061056,0.3385750173192607
id22080,0.5940107487715194,0.06858856120399827,0.33740069002448236
id03545,0.5078358221392385,0.16434558636617935,0.3278185914945822
id23725,0.31497314392749753,0.38261527099164616,0.3024115850808565
id12009,0.5193134235923742,0.27377018497271677,0.20691639143490895
id24241,0.5241001046923008,0.18475808229803176,0.2911418130096669
id03596,0.5215700787916194,0.2560967332812464,0.22233318792713408
id10749,0.3566873216775247,0.370014244418029,0.2732984339044462
id22794,0.2575536746610603,0.3297134250352313,0.41273290030370846
id15482,0.22922070595306768,0.4276216084167872,0.34315768563014504
id04833,0.3638834634470623,0.4498875331685585,0.18622900338437853
id00397,0.23403918159624074,0.46053413239065927,0.30542668601310013
id14691,0.3733251961281929,0.37332440757778085,0.2533503962940264
id05193,0.5077480117316027,0.16309213676345707,0.32915985150494037
id19541,0.362039535710306,0.3961450426388419,0.241815421650852
id22166,0.2923425086874934,0.30977621973864167,0.3978812715738647
id20744,0.4791897114972539,0.11159208475390273,0.4092182037488431
id10392,0.21899011481758635,0.3758937423052548,0.40511614287715875
id00770,0.49327201867454273,0.14882922586059683,0.35789875546486066
id06018,0.3822986881530753,0.25800564371725715,0.35969566812966747
id15678,0.3086293543567319,0.36951897893373753,0.32185166670953025
id08305,0.5201141058148318,0.17077433413387488,0.3091115600512926
id08903,0.44649198672826185,0.17808499519432242,0.37542301807741624
id14752,0.5042996358868732,0.26460326309434407,0.23109710101878275
id12468,0.23863444115877766,0.46850809861761095,0.2928574602236113
id05085,0.5292375573471301,0.2741002815671065,0.19666216108576318
id21993,0.5457810517371886,0.1871848441606632,0.2670341041021476
id15503,0.44624717784928397,0.2687792511265096,0.2849735710242064
id03021,0.23677949968439913,0.5264544048915885,0.23676609542401214
id16123,0.3721458688364049,0.2475428262962279,0.3803113048673671
id19383,0.5121980802058597,0.26613702121470073,0.22166489857943952
id04186,0.39799016951507926,0.2964700017934288,0.30553982869149127
id17954,0.3086293543567319,0.36951897893373753,0.32185166670953025
id12030,0.5395064574213356,0.12140223586202904,0.33909130671663595
id13020,0.2760772230573233,0.45577243072477014,0.2681503462179062
id25327,0.28005308089525915,0.18303099175580897,0.5369159273489317
id16344,0.35894579526222425,0.34681223471759015,0.29424197002018626
id12303,0.4633911787602806,0.2712032632516828,0.2654055579880366
id15017,0.3086293543567319,0.36951897893373753,0.32185166670953025
id22308,0.36767140216138994,0.4013920842612888,0.23093651357732145
id06536,0.2686820764898846,0.45149603946903816,0.27982188404107666
id19797,0.47983265714111734,0.18269748914377756,0.337469853715105
id06332,0.5057112794984602,0.24529801206908064,0.2489907084324584
id22941,0.3566873216775247,0.370014244418029,0.2732984339044462
id13547,0.33678311707679714,0.26615505197872547,0.3970618309444779
id06928,0.4432601484411624,0.2483576697230602,0.308382181835778
id12521,0.36242151246050025,0.4248035640076338,0.2127749235318662
id25716,0.5628961558244063,0.15298169804539796,0.2841221461301954
id27116,0.5193134235923742,0.27377018497271677,0.20691639143490895
id19941,0.5215700787916194,0.2560967332812464,0.22233318792713408
id05711,0.5461600289511341,0.10670629482071695,0.34713367622814917
id02097,0.36676443476560444,0.34771133020138806,0.285524235033007
id03563,0.25366910154788636,0.37183490163921423,0.3744959968128987
id02295,0.639364834463052,0.14643053488266863,0.21420463065427833
id08179,0.22951897880994845,0.4451461280548813,0.32533489313517006
id05332,0.23045682036161744,0.4004332496185736,0.3691099300198093
id15697,0.3343323687847743,0.3025356289882931,0.3631320022269321
id17026,0.5996514289304651,0.18682833152252867,0.21352023954700608
id04243,0.5099987080600942,0.17894200747920325,0.31105928446070213
id13175,0.28005308089525915,0.18303099175580897,0.5369159273489317
id05387,0.3638834634470623,0.4498875331685585,0.18622900338437853
id19989,0.45476515365808345,0.26232825649518926,0.2829065898467268
id25173,0.2105496867315164,0.3426318478955895,0.4468184653728942
id08925,0.5193134235923742,0.27377018497271677,0.20691639143490895
id03034,0.3975902995206096,0.27585379298687124,0.32655590749251934
id13272,0.47245534560059793,0.29165899267380735,0.23588566172559514
id07956,0.2686820764898846,0.45149603946903816,0.27982188404107666
id02648,0.6097796759654396,0.1235982823015487,0.26662204173301146
id01778,0.384020355415325,0.2782568564423078,0.3377227881423673
id12846,0.44518814748173857,0.2397317356134906,0.31508011690477106
id19001,0.47245534560059793,0.29165899267380735,0.23588566172559514
id05763,0.3517815613665166,0.33500350926814376,0.3132149293653393
id15590,0.3473783243223688,0.21956427450111018,0.43305740117652103
id04912,0.42660127256138114,0.20284831116407678,0.3705504162745424
id21201,0.5608497460237266,0.21919182398610798,0.2199584299901653
id13215,0.5674040278263829,0.2198811781818269,0.21271479399179052
id15612,0.47734225546864467,0.21512305337720192,0.30753469115415405
id18501,0.3638834634470623,0.4498875331685585,0.18622900338437853
id07223,0.6148867983539427,0.13381348757527972,0.25129971407077817
id06707,0.32240298406977136,0.24155498198928865,0.4360420339409405
id05238,0.32172643589892175,0.4415896997656042,0.23668386433547361
id00935,0.3283294402383928,0.18156013942455115,0.4901104203370565
id00110,0.27731339610769706,0.2594742522213318,0.4632123516709709
id17476,0.3343323687847743,0.3025356289882931,0.3631320022269321
id15170,0.31497314392749753,0.38261527099164616,0.3024115850808565
id13397,0.3028211838293551,0.22413166518938007,0.4730471509812642
id24283,0.3566873216775247,0.370014244418029,0.2732984339044462
id15234,0.36242151246050025,0.4248035640076338,0.2127749235318662
id16884,0.36767140216138994,0.4013920842612888,0.23093651357732145
id07831,0.5018235184077859,0.15013106704630677,0.3480454145459071
id16038,0.5348285457527178,0.17229939738780503,0.2928720568594768
id03629,0.5121980802058597,0.26613702121470073,0.22166489857943952
id21019,0.5983953011909283,0.1736468086463338,0.2279578901627377
id21835,0.384020355415325,0.2782568564423078,0.3377227881423673
id04480,0.3497890190651223,0.3664174414438524,0.28379353949102526
id20838,0.6148867983539427,0.13381348757527972,0.25129971407077817
id24195,0.4341042000712673,0.24788302602045298,0.31801277390827976
id05448,0.44518814748173857,0.2397317356134906,0.31508011690477106
id15957,0.5215700787916194,0.2560967332812464,0.22233318792713408
id19956,0.44518814748173857,0.2397317356134906,0.31508011690477106
id15104,0.3343323687847743,0.3025356289882931,0.3631320022269321
id17559,0.44649198672826185,0.17808499519432242,0.37542301807741624
id16839,0.34667607714385085,0.2022097119651966,0.45111421089095244
id14493,0.5628961558244063,0.15298169804539796,0.2841221461301954
id08833,0.5732877963169394,0.2515944314125927,0.17511777227046801
id15723,0.5940107487715194,0.06858856120399827,0.33740069002448236
id02716,0.45476515365808345,0.26232825649518926,0.2829065898467268
id06689,0.5271876410281434,0.17972577932952752,0.29308657964232826
id18837,0.5141043029477194,0.12599558482750872,0.3599001122247711
id04466,0.362039535710306,0.3961450426388419,0.241815421650852
id00686,0.264030366329721,0.43730039725722514,0.2986692364130542
id09010,0.2686820764898846,0.45149603946903816,0.27982188404107666
id23353,0.5193134235923742,0.27377018497271677,0.20691639143490895
id00066,0.38573189934487306,0.27063885925836506,0.3436292413967613
id15724,0.362039535710306,0.3961450426388419,0.241815421650852
id23486,0.3704983588126015,0.42664110595646115,0.2028605352309375
id22258,0.34218064314394925,0.20144160286717633,0.4563777539888745
id02292,0.5395064574213356,0.12140223586202904,0.33909130671663595
id16356,0.44518814748173857,0.2397317356134906,0.31508011690477106
id00235,0.3001746098821923,0.3407265831553692,0.35909880696243784
id25522,0.23403918159624074,0.46053413239065927,0.30542668601310013
id04204,0.5395064574213356,0.12140223586202904,0.33909130671663595
id22016,0.6097796759654396,0.1235982823015487,0.26662204173301146
id06480,0.23501847982286703,0.49539454765816066,0.2695869725189723
id08718,0.42935022928918803,0.14260074926486135,0.4280490214459507
id05251,0.36242151246050025,0.4248035640076338,0.2127749235318662
id03359,0.3822986881530753,0.25800564371725715,0.35969566812966747
id16117,0.4939082162677739,0.22712774204820568,0.2789640416840204
id17000,0.3566873216775247,0.370014244418029,0.2732984339044462
id01730,0.3086293543567319,0.36951897893373753,0.32185166670953025
id00630,0.4633911787602806,0.2712032632516828,0.2654055579880366
id18175,0.42935022928918803,0.14260074926486135,0.4280490214459507
id00907,0.5996514289304651,0.18682833152252867,0.21352023954700608
id18251,0.2703888425971451,0.5415204775190582,0.18809067988379677
id25861,0.6097796759654396,0.1235982823015487,0.26662204173301146
id00398,0.39472575574393715,0.30395162636474427,0.30132261789131937
id27573,0.4202539534306136,0.42772413331630643,0.15202191325307962
id10022,0.2239755741825766,0.41182926066308095,0.3641951651543423
id15901,0.45476515365808345,0.26232825649518926,0.2829065898467268
id00451,0.24092497510603458,0.30942772406645347,0.44964730082751203
id23129,0.5507132084213039,0.21082453561160863,0.23846225596708734
id26498,0.4633911787602806,0.2712032632516828,0.2654055579880366
id14741,0.5761841184834031,0.23551814938263133,0.18829773213396564
id18453,0.3446741353956933,0.32898360332072574,0.3263422612835804
id08309,0.47983265714111734,0.18269748914377756,0.337469853715105
id00320,0.32172643589892175,0.4415896997656042,0.23668386433547361
id07688,0.49731397596913535,0.16130753376465115,0.34137849026621325
id01556,0.307598542123943,0.3299440951508232,0.36245736272523377
id00178,0.3001746098821923,0.3407265831553692,0.35909880696243784
id18902,0.35894579526222425,0.34681223471759015,0.29424197002018626
id27002,0.44649198672826185,0.17808499519432242,0.37542301807741624
id21418,0.3566402662710662,0.38462662692016264,0.2587331068087713
id23018,0.31410229241576915,0.1770258043261849,0.5088719032580457
id07032,0.37885246975272885,0.2680753633934369,0.35307216685383414
id16195,0.3658014261579623,0.37280213393879036,0.261396439903247
id11202,0.36242151246050025,0.4248035640076338,0.2127749235318662
id09578,0.6097796759654396,0.1235982823015487,0.26662204173301146
id26984,0.6148867983539427,0.13381348757527972,0.25129971407077817
id19856,0.48075060042735157,0.33533420298649935,0.18391519658614922
id12086,0.5983953011909283,0.1736468086463338,0.2279578901627377
id12052,0.44649198672826185,0.17808499519432242,0.37542301807741624
id17728,0.2996618480265738,0.31680956542228206,0.38352858655114375
id24608,0.30740330681012884,0.35402167587061056,0.3385750173192607
id21097,0.42660127256138114,0.20284831116407678,0.3705504162745424
id20179,0.23403918159624074,0.46053413239065927,0.30542668601310013
id15144,0.45305140685440753,0.26167509485370927,0.28527349829188303
id00206,0.45032910883758975,0.2501881448939869,0.2994827462684242
id22285,0.5608497460237266,0.21919182398610798,0.2199584299901653
id06417,0.5136221965549137,0.24856838930697361,0.23780941413811268
id00215,0.5260502637590416,0.31334823735144507,0.16060149888951278
id04201,0.4550691642649365,0.26894517228749865,0.2759856634475657
id21771,0.6148867983539427,0.13381348757527972,0.25129971407077817
id12451,0.3445954221767197,0.30634431898192244,0.34906025884135805
id14250,0.307598542123943,0.3299440951508232,0.36245736272523377
id03433,0.28043588388813995,0.281722954751093,0.4378411613607672
id03303,0.3258834646518505,0.26214676464063097,0.41196977070751845
id25901,0.35894579526222425,0.34681223471759015,0.29424197002018626
id06945,0.2686820764898846,0.45149603946903816,0.27982188404107666
id05664,0.47910011581730566,0.09404238741232346,0.4268574967703707
id05741,0.2923425086874934,0.30977621973864167,0.3978812715738647
id10652,0.5983953011909283,0.1736468086463338,0.2279578901627377
id16300,0.48075060042735157,0.33533420298649935,0.18391519658614922
id12319,0.46342111686226084,0.25261418702398164,0.2839646961137572
id07500,0.264030366329721,0.43730039725722514,0.2986692364130542
id12478,0.5940107487715194,0.06858856120399827,0.33740069002448236
id03076,0.30740330681012884,0.35402167587061056,0.3385750173192607
id00969,0.3001746098821923,0.3407265831553692,0.35909880696243784
id23636,0.5983953011909283,0.1736468086463338,0.2279578901627377
id09791,0.35269920840426305,0.3957768688483433,0.2515239227473941
id05680,0.32172643589892175,0.4415896997656042,0.23668386433547361
id03672,0.3721458688364049,0.2475428262962279,0.3803113048673671
id04286,0.362039535710306,0.3961450426388419,0.241815421650852
id23883,0.362039535710306,0.3961450426388419,0.241815421650852
id11914,0.47294223776973815,0.08128824423752598,0.4457695179927359
id20974,0.48568367403128426,0.3155340931154839,0.19878223285323088
id26125,0.5681369516474271,0.11708213132402873,0.31478091702854344
id15543,0.362039535710306,0.3961450426388419,0.241815421650852
id19471,0.49327201867454273,0.14882922586059683,0.35789875546486066
id11503,0.26646469234017384,0.4110554720514924,0.3224798356083338
id09321,0.3343323687847743,0.3025356289882931,0.3631320022269321
id25560,0.31674280299570573,0.41269432847282495,0.2705628685314684
id06726,0.2686820764898846,0.45149603946903816,0.27982188404107666
id05709,0.307598542123943,0.3299440951508232,0.36245736272523377
id09788,0.2717875626055036,0.4253824780523476,0.30282995934214907
id05289,0.2717132114072964,0.48160774238124165,0.24667904621146272
id11815,0.4266124214951261,0.3579124455121569,0.21547513299271698
id22422,0.3822986881530753,0.25800564371725715,0.35969566812966747
id25954,0.639364834463052,0.14643053488266863,0.21420463065427833
id13601,0.5077480117316027,0.16309213676345707,0.32915985150494037
id05677,0.362039535710306,0.3961450426388419,0.241815421650852
id10498,0.5260502637590416,0.31334823735144507,0.16060149888951278
id02665,0.3057282215656508,0.38086582157000093,0.31340595686434874
id10114,0.21899011481758635,0.3758937423052548,0.40511614287715875
id26314,0.48568367403128426,0.3155340931154839,0.19878223285323088
id21240,0.5215700787916194,0.2560967332812464,0.22233318792713408
id15569,0.23863444115877766,0.46850809861761095,0.2928574602236113
id25928,0.47245534560059793,0.29165899267380735,0.23588566172559514
id22706,0.2705111887212167,0.5136223274270967,0.21586648385168683
id20877,0.23677949968439913,0.5264544048915885,0.23676609542401214
id04318,0.5566002178866051,0.09841248403724777,0.3449872980761472
id18299,0.5395463043389418,0.18070746843697424,0.27974622722408343
id08126,0.3445954221767197,0.30634431898192244,0.34906025884135805
id14293,0.4633911787602806,0.2712032632516828,0.2654055579880366
id12759,0.5253772074569393,0.2921428650648048,0.18247992747825573
id11983,0.23677949968439913,0.5264544048915885,0.23676609542401214
id05580,0.3566873216775247,0.370014244418029,0.2732984339044462
id25846,0.34201608001993267,0.33966362150996926,0.31832029847009813
id01939,0.5754594599612297,0.1536484391660268,0.2708921008727429
id26327,0.6414182490652051,0.15772097226954807,0.20086077866524746
id11068,0.24679174065771253,0.29952428885455085,0.4536839704877361
id08404,0.3446741353956933,0.32898360332072574,0.3263422612835804
id27189,0.2904419420342672,0.286648852274858,0.4229092056908753
id15119,0.34667607714385085,0.2022097119651966,0.45111421089095244
id26525,0.5193134235923742,0.27377018497271677,0.20691639143490895
id03618,0.6154341013680843,0.21665505778247246,0.1679108408494435
id27220,0.28043588388813995,0.281722954751093,0.4378411613607672
id18777,0.5142250495466542,0.06591756644577028,0.41985738400757544
id20213,0.5983953011909283,0.1736468086463338,0.2279578901627377
id20403,0.3638834634470623,0.4498875331685585,0.18622900338437853
id03777,0.31497314392749753,0.38261527099164616,0.3024115850808565
id10595,0.27093482588707085,0.3253358640583582,0.4037293100545705
id13816,0.32172643589892175,0.4415896997656042,0.23668386433547361
id05667,0.2239755741825766,0.41182926066308095,0.3641951651543423
id24629,0.33279720632381055,0.2804868747993807,0.38671591887680873
id20398,0.3343323687847743,0.3025356289882931,0.3631320022269321
id14108,0.3912758352894981,0.2591048324369846,0.3496193322735176
id06196,0.30740330681012884,0.35402167587061056,0.3385750173192607
id02800,0.3566402662710662,0.38462662692016264,0.2587331068087713
id18732,0.2968139515105757,0.34838577852541186,0.35480026996401304
id11915,0.38376869608676123,0.28016320534748074,0.3360680985657576
id09739,0.5461600289511341,0.10670629482071695,0.34713367622814917
id24672,0.5121980802058597,0.26613702121470073,0.22166489857943952
id00414,0.23677949968439913,0.5264544048915885,0.23676609542401214
id16307,0.35894579526222425,0.34681223471759015,0.29424197002018626
id14043,0.5467229586686884,0.13208776165090597,0.32118927968040567
id00517,0.28043588388813995,0.281722954751093,0.4378411613607672
id09744,0.42019030317502026,0.4054436636564886,0.17436603316849109
id19257,0.5193134235923742,0.27377018497271677,0.20691639143490895
id15437,0.48075060042735157,0.33533420298649935,0.18391519658614922
id16352,0.39913169725158926,0.21345266586637385,0.387415636882037
id18849,0.35894579526222425,0.34681223471759015,0.29424197002018626
id19434,0.5606654639573422,0.20408749598052928,0.2352470400621287
id17928,0.3566873216775247,0.370014244418029,0.2732984339044462
id16896,0.6104374148346472,0.1868474742432143,0.20271511092213793
id02135,0.2645563171480476,0.36279640375481464,0.37264727909713735
id15075,0.36242151246050025,0.4248035640076338,0.2127749235318662
id27486,0.47951690881366027,0.295344750676821,0.2251383405095194
id19422,0.3658014261579623,0.37280213393879036,0.261396439903247
id09603,0.6101166029119108,0.2005045172779812,0.189378879810108
id02133,0.5996514289304651,0.18682833152252867,0.21352023954700608
id03441,0.3528218131129713,0.30776685178015395,0.33941133510687443
id02398,0.2705111887212167,0.5136223274270967,0.21586648385168683
id05152,0.42101233149278067,0.21704435396810814,0.361943314539111
id17838,0.32240298406977136,0.24155498198928865,0.4360420339409405
id25060,0.3388800334812294,0.26102356047818975,0.4000964060405805
id09998,0.43519527984933715,0.2668100650263208,0.2979946551243416
id01828,0.31497314392749753,0.38261527099164616,0.3024115850808565
id25377,0.334562208239197,0.19863363684179614,0.46680415491900673
id22175,0.38869164880009377,0.23973556365898688,0.3715727875409191
id02974,0.5018235184077859,0.15013106704630677,0.3480454145459071
id26955,0.4539630716778823,0.24390077947617114,0.30213614884594603
id21091,0.3793775656502258,0.37851357024004945,0.24210886410972474
id12802,0.36767140216138994,0.4013920842612888,0.23093651357732145
id07432,0.2703888425971451,0.5415204775190582,0.18809067988379677
id18749,0.4741290880335307,0.2726126306488882,0.2532582813175813
id15030,0.5018235184077859,0.15013106704630677,0.3480454145459071
id17155,0.23501847982286703,0.49539454765816066,0.2695869725189723
id08128,0.35647020472501895,0.42192631687608023,0.22160347839890032
id25706,0.31794621690247576,0.4137313146248029,0.2683224684727214
id15645,0.49327201867454273,0.14882922586059683,0.35789875546486066
id04943,0.25350365776238376,0.34609998464711916,0.40039635759049674
id27566,0.2923425086874934,0.30977621973864167,0.3978812715738647
id11765,0.36242151246050025,0.4248035640076338,0.2127749235318662
id13783,0.23849615341402156,0.2852945977798009,0.47620924880617743
id00492,0.3637384841481303,0.15874651692281008,0.47751499892905924
id27636,0.3001746098821923,0.3407265831553692,0.35909880696243784
id04273,0.3638834634470623,0.4498875331685585,0.18622900338437853
id02537,0.47910011581730566,0.09404238741232346,0.4268574967703707
id24349,0.3084372890094132,0.40905941930657574,0.28250329168401017
id00023,0.3343323687847743,0.3025356289882931,0.3631320022269321
id23025,0.5207907147464196,0.1643426359272435,0.3148666493263376
id08722,0.42660127256138114,0.20284831116407678,0.3705504162745424
id02420,0.3535476495715678,0.17050071798197575,0.47595163244645644
id10811,0.4723791681055548,0.19033098225866119,0.33728984963578373
id04019,0.23403918159624074,0.46053413239065927,0.30542668601310013
id18334,0.6269770799738511,0.13404746660099678,0.23897545342515084
id16781,0.6097796759654396,0.1235982823015487,0.26662204173301146
id08773,0.5260502637590416,0.31334823735144507,0.16060149888951278
id19214,0.31794621690247576,0.4137313146248029,0.2683224684727214
id09589,0.6104374148346472,0.1868474742432143,0.20271511092213793
id24246,0.3566402662710662,0.38462662692016264,0.2587331068087713
id23577,0.5260502637590416,0.31334823735144507,0.16060149888951278
id09305,0.5457810517371886,0.1871848441606632,0.2670341041021476
id16460,0.5121980802058597,0.26613702121470073,0.22166489857943952
id21115,0.5996514289304651,0.18682833152252867,0.21352023954700608
id25996,0.6386973191588808,0.08332894720321389,0.27797373363790534
id02551,0.3566873216775247,0.370014244418029,0.2732984339044462
id19352,0.28005308089525915,0.18303099175580897,0.5369159273489317
id03806,0.26088654410964257,0.4033682550615761,0.3357452008287819
id26544,0.6101166029119108,0.2005045172779812,0.189378879810108
id18761,0.21844111717000372,0.34922855143702264,0.4323303313929738
id24148,0.3343323687847743,0.3025356289882931,0.3631320022269321
id16095,0.40119247904058547,0.3284640358758416,0.2703434850835728
id18442,0.5193134235923742,0.27377018497271677,0.20691639143490895
id22596,0.23403918159624074,0.46053413239065927,0.30542668601310013
id23002,0.3822986881530753,0.25800564371725715,0.35969566812966747
id04797,0.47245534560059793,0.29165899267380735,0.23588566172559514
id06610,0.4761584911816632,0.3148778379185623,0.20896367089977452
id16173,0.5201141058148318,0.17077433413387488,0.3091115600512926
id18292,0.3343323687847743,0.3025356289882931,0.3631320022269321
id27328,0.45476515365808345,0.26232825649518926,0.2829065898467268
id01695,0.4210896821662196,0.3349272227237992,0.2439830951099811
id05761,0.4532025406307373,0.2924075283806961,0.25438993098856744
id16354,0.28043588388813995,0.281722954751093,0.4378411613607672
id12207,0.4110521227546165,0.3306238371186017,0.2583240401267816
id05665,0.32172643589892175,0.4415896997656042,0.23668386433547361
id01911,0.5996514289304651,0.18682833152252867,0.21352023954700608
id19153,0.31794621690247576,0.4137313146248029,0.2683224684727214
id10295,0.3566873216775247,0.370014244418029,0.2732984339044462
id23038,0.5940107487715194,0.06858856120399827,0.33740069002448236
id23783,0.3658014261579623,0.37280213393879036,0.261396439903247
id27879,0.22951897880994845,0.4451461280548813,0.32533489313517006
id19190,0.5018235184077859,0.15013106704630677,0.3480454145459071
id05065,0.2894162890362865,0.33481879017067506,0.37576492079303875
id21296,0.36242151246050025,0.4248035640076338,0.2127749235318662
id13262,0.34218064314394925,0.20144160286717633,0.4563777539888745
id10333,0.2705111887212167,0.5136223274270967,0.21586648385168683
id16677,0.32172643589892175,0.4415896997656042,0.23668386433547361
id01392,0.45163925928362947,0.1934062825288229,0.3549544581875472
id27874,0.6097796759654396,0.1235982823015487,0.26662204173301146
id02294,0.6148867983539427,0.13381348757527972,0.25129971407077817
id18298,0.5292375573471301,0.2741002815671065,0.19666216108576318
id06997,0.2239755741825766,0.41182926066308095,0.3641951651543423
id05243,0.6097796759654396,0.1235982823015487,0.26662204173301146
id00860,0.30740330681012884,0.35402167587061056,0.3385750173192607
id26681,0.25887599080165713,0.09638155996263768,0.6447424492357049
id06020,0.23677949968439913,0.5264544048915885,0.23676609542401214
id27683,0.2705111887212167,0.5136223274270967,0.21586648385168683
id17655,0.43058623194308715,0.21982375377240576,0.34959001428450703
id08817,0.31794621690247576,0.4137313146248029,0.2683224684727214
id11512,0.26646469234017384,0.4110554720514924,0.3224798356083338
id00478,0.47983265714111734,0.18269748914377756,0.337469853715105
id02116,0.44518814748173857,0.2397317356134906,0.31508011690477106
